web-scraper-order,web-scraper-start-url,video-name,video-name-href
"1594627053-3352","https://www.youtube.com/c/YourQuoteApp/videos","'Main Aur Mera Bharat' by Roshan Vishal | Hindi Poetry | YourQuote - Gurugram (Open Mic 1)","https://www.youtube.com/watch?v=iYIt9urjTg8"
"1594627053-3522","https://www.youtube.com/c/YourQuoteApp/videos","'Maa (मां)' by Devendra Sharma | Hindi Poetry | YourQuote In-House","https://www.youtube.com/watch?v=kLw8n6kqC3s"
"1594627053-3470","https://www.youtube.com/c/YourQuoteApp/videos","'Abhi Baki Hai' by Amit Singh Chauhan | Hindi Poetry | YourQuote - Kanpur (Open Mic 1)","https://www.youtube.com/watch?v=ViX_w3WyIdw"
"1594627053-2865","https://www.youtube.com/c/YourQuoteApp/videos","'Durga Ke 9 Roop' ft. Supriya Mishra | YourQuote Navaratri Special","https://www.youtube.com/watch?v=S1ckKOOpKHE"
"1594627053-4138","https://www.youtube.com/c/YourQuoteApp/videos","'Knock Knock' & 'A Wrong Son' by Manu Jose Chiramel | English Poetry | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=VIXYUF9MDlY"
"1594627053-3393","https://www.youtube.com/c/YourQuoteApp/videos","'Looking Within' by Neha Gupta | English Poetry | YourQuote - Noida (Open Mic 1)","https://www.youtube.com/watch?v=STwO-PJ6MLQ"
"1594627053-2912","https://www.youtube.com/c/YourQuoteApp/videos","'Girl's Guide To Flirting Via Text' by Shweta Bhat | English Poetry | YourQuote Swipe Write #LF18","https://www.youtube.com/watch?v=agPAQoZiXkQ"
"1594627053-3218","https://www.youtube.com/c/YourQuoteApp/videos","'Bekaar Ki Baatein' by Charu Chandwani | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=e8FfR-bj5Ls"
"1594627053-2849","https://www.youtube.com/c/YourQuoteApp/videos","'Bewafa Waqt' by Mayur Tiwari & Yogita Malpani | Hindi Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=XX5hZzY3xTY"
"1594627053-3830","https://www.youtube.com/c/YourQuoteApp/videos","'Teri Yaad Ke Badal Aaj Phir Ghane Hai' by Shubhangi | Hindi Poetry | YQ - Indore (Open Mic 2)","https://www.youtube.com/watch?v=NF3dNZsmIIw"
"1594627053-3562","https://www.youtube.com/c/YourQuoteApp/videos","'Kya Kabhi Pucha Hai Us Chaand Se' by Monish Raj Bhamaray | Hindi Poetry | YQ - Pune (Open Mic 2)","https://www.youtube.com/watch?v=txk_C32PbLE"
"1594627053-3375","https://www.youtube.com/c/YourQuoteApp/videos","'Kya Tum Bhool Gayi' by Mukul Singh Chauhan | Hindi Poetry | YourQuote - Noida (Open Mic 1)","https://www.youtube.com/watch?v=UClvMTrqeNk"
"1594627053-4008","https://www.youtube.com/c/YourQuoteApp/videos","'Miss You' & 'Jaapon' by Dr. Abhishek Das | English & Bengali Poetry | YQ - Kolkata (Open Mic 1)","https://www.youtube.com/watch?v=G2n_9e01Aik"
"1594627053-2827","https://www.youtube.com/c/YourQuoteApp/videos","'Colours Of Poetry' | YourQuote Holi Special | International Poetry Day Feature","https://www.youtube.com/watch?v=oYnEa45_ao4"
"1594627053-2975","https://www.youtube.com/c/YourQuoteApp/videos","Mother's Day Special - 'Pehle 14 Saal' by Rakhshanda Mujib | Hindi Story | YourQuote #VideoQuote","https://www.youtube.com/watch?v=Z-qoXeAufh0"
"1594627053-3152","https://www.youtube.com/c/YourQuoteApp/videos","'Bahut Hua' by V. Sanjana | Hindi Poetry | YourQuote - Gorakhpur (Open Mic 1)","https://www.youtube.com/watch?v=Xsf4YQLm39A"
"1594627053-3338","https://www.youtube.com/c/YourQuoteApp/videos","'Mushkil Hai' by Arpan Khosla | Hindi Shayari | YourQuote - New Delhi (Open Mic 6)","https://www.youtube.com/watch?v=IxdxYWYB74w"
"1594627053-3684","https://www.youtube.com/c/YourQuoteApp/videos","'Lab Pe Mere Basti Ek Kahaani Hai' by Adarsh Bajpai | Hindi Song | YQ - New Delhi (Open Mic 4)","https://www.youtube.com/watch?v=zQZj17kywx4"
"1594627053-4180","https://www.youtube.com/c/YourQuoteApp/videos","'Intezaar' by Abhishek Tiwari | Urdu Shayari | YQ - Mumbai (Open Mic 1)","https://www.youtube.com/watch?v=cShTjLp1-kw"
"1594627053-3080","https://www.youtube.com/c/YourQuoteApp/videos","'Yeh Un Dinon Ki Baat Hai' by Suneet Kumar | Hindi Poetry | YourQuote In-House","https://www.youtube.com/watch?v=sHApWegDwXs"
"1594627053-4046","https://www.youtube.com/c/YourQuoteApp/videos","'One Day' by Abhishek Sachdev | English Poetry | YQ - Raipur (Open Mic 2)","https://www.youtube.com/watch?v=kcszxOckV9c"
"1594627053-2979","https://www.youtube.com/c/YourQuoteApp/videos","Language Festival 2018 - Curated By YourQuote | Bengaluru's Biggest Festival EVER!","https://www.youtube.com/watch?v=kw7lu4dRFPw"
"1594627053-3041","https://www.youtube.com/c/YourQuoteApp/videos","'Main Thodi Si Old-Fashioned Hoon' by Supriya Mishra | Hindi Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=YKDpMbrJFoE"
"1594627053-2818","https://www.youtube.com/c/YourQuoteApp/videos","'Yeh Chaar Saal' by Deeptanshu Kumar | Hindi/English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=HpmUSqzr2iA"
"1594627053-3011","https://www.youtube.com/c/YourQuoteApp/videos","'Woh Andekhi Ladki' by Amandeep Singh (Part 2) | Hindi Story | YourQuote Handpicked","https://www.youtube.com/watch?v=MkbWKjHcoOQ"
"1594627053-2985","https://www.youtube.com/c/YourQuoteApp/videos","'Same Old Love' by Subhajit Biswas | Original Composition | YourQuote Handpicked","https://www.youtube.com/watch?v=vpHcYNa2Klo"
"1594627053-4043","https://www.youtube.com/c/YourQuoteApp/videos","'Baat Ishq Ki' by Chandra Mohan Diwedi | Hindi Poetry | YQ - Raipur (Open Mic 2)","https://www.youtube.com/watch?v=RxPLbgVktEE"
"1594627053-3364","https://www.youtube.com/c/YourQuoteApp/videos","'Home' by Tina Maria | English Poetry | YourQuote - Elements Of My Home (Rentomojo)","https://www.youtube.com/watch?v=DkCvMc4v5rs"
"1594627053-3119","https://www.youtube.com/c/YourQuoteApp/videos","'I Have Evolved As A Lover' by Meghana Bose | English Story | YourQuote Swipe Write","https://www.youtube.com/watch?v=897lERso4Ls"
"1594627053-3893","https://www.youtube.com/c/YourQuoteApp/videos","'Jab Hum Bacche The' & More by Shivanand Mishra | Hindi Poetry | YQ - Chennai (Open Mic 2)","https://www.youtube.com/watch?v=Jo6BHAN2-B0"
"1594627053-3200","https://www.youtube.com/c/YourQuoteApp/videos","'Zindagi' by Dr. Vasundhra Bhati | Hindi Poetry | YourQuote - IIM Bengaluru (Open Mic 3)","https://www.youtube.com/watch?v=4j0d5v_CbyY"
"1594627053-3032","https://www.youtube.com/c/YourQuoteApp/videos","'Bullied' by Kiranmayi Bhamidimarri | English Poetry | YourQuote In-House","https://www.youtube.com/watch?v=WQs64DphVpM"
"1594627053-2826","https://www.youtube.com/c/YourQuoteApp/videos","'Tum Main Aur Rajiv Chowk' by Supriya Mishra | Hindi Story | YourQuote Handpicked","https://www.youtube.com/watch?v=53vX8huIz_w"
"1594627053-2988","https://www.youtube.com/c/YourQuoteApp/videos","'Intezaam' by Sorabh Mukhi | Urdu Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=51zu8kdejqU"
"1594627053-3769","https://www.youtube.com/c/YourQuoteApp/videos","'Saaki' by Abid | Hindi Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=OQcIt5RkR-w"
"1594627053-2895","https://www.youtube.com/c/YourQuoteApp/videos","'Chand Ka Koi Humsafar Na Raha' by Ayena Makkar Girdhar | Urdu Poetry | YourQuote #AudioQuote","https://www.youtube.com/watch?v=QXFf_SVzj6o"
"1594627053-2893","https://www.youtube.com/c/YourQuoteApp/videos","'Zillat-e-Zindagi' by Nalin Vyas | Hindi/Urdu Poetry | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=zsuTWl9OP0s"
"1594627053-4095","https://www.youtube.com/c/YourQuoteApp/videos","'When I was A Child' by Nimisha Toshniwal | English Poetry | YQ - Mumbai (Open Mic 2)","https://www.youtube.com/watch?v=rjiWe8f4muI"
"1594627053-3550","https://www.youtube.com/c/YourQuoteApp/videos","'Sharaab-E-Tahoor' by Darshan Oza | Urdu Poetry | YourQuote - Mumbai (Open Mic 5)","https://www.youtube.com/watch?v=pweqbzOLIOM"
"1594627053-3629","https://www.youtube.com/c/YourQuoteApp/videos","'Mere Bachpan Ki Diwali' by Pratik Raj Mishra | Hindi Poetry | YourQuote In-House","https://www.youtube.com/watch?v=1FEKwYH7_yU"
"1594627053-3801","https://www.youtube.com/c/YourQuoteApp/videos","'Jai Jawan Jai Kisan' by Harshit Shrivastav | Hindi Poetry | YourQuote - Bhopal (Open Mic 1)","https://www.youtube.com/watch?v=RupAhdCT0O4"
"1594627053-4172","https://www.youtube.com/c/YourQuoteApp/videos","'Ghar' & More by Arvind Kumawat | Hindi Poetry | YQ - Jaipur (Open Mic 1)","https://www.youtube.com/watch?v=M3IJ52hZyv4"
"1594627053-3018","https://www.youtube.com/c/YourQuoteApp/videos","'Aaj Khud Ko Chhuda Laya Main' by Ravi 'Chand' Punia | Urdu Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=q3BphLS18Rg"
"1594627053-3258","https://www.youtube.com/c/YourQuoteApp/videos","'Ajeeb Si Adaat' by Akash Nengroo | Hindi Shayari | YourQuote - Srinagar (Open Mic 3)","https://www.youtube.com/watch?v=bqSQME1bZI4"
"1594627053-3731","https://www.youtube.com/c/YourQuoteApp/videos","'Takleef' & 'Hey Beautiful!' by Kanak Jethani | Hindi & English Poetry | YQ - Raipur (Open Mic 3)","https://www.youtube.com/watch?v=9m5DB9xSyFM"
"1594627053-3766","https://www.youtube.com/c/YourQuoteApp/videos","'Mohabbat' & 'Raat' by Anshul Nagori | Hindi Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=5H_RezhjAgE"
"1594627053-3754","https://www.youtube.com/c/YourQuoteApp/videos","'Time' & 'Deliverance' by Parag Kadam | English Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=B9liy5QU4dg"
"1594627053-3576","https://www.youtube.com/c/YourQuoteApp/videos","'Jab Itne Sare Antar Hai' by Vaibhav Singhal | Hindi Poetry | YourQuote - New Delhi (Open Mic 5)","https://www.youtube.com/watch?v=cKUGcvQuTtQ"
"1594627053-3527","https://www.youtube.com/c/YourQuoteApp/videos","'Mera Shahar Kashmir' & More by Shafaq Khan | Urdu & English Poetry | YQ - Srinagar (Open Mic 2 )","https://www.youtube.com/watch?v=Nct4I7STjac"
"1594627053-3987","https://www.youtube.com/c/YourQuoteApp/videos","'Unhinged' & 'My Mind' by Madhav Arora | English Poetry | YQ - New Delhi (Open Mic 3)","https://www.youtube.com/watch?v=opkPFzC7nuk"
"1594627053-2910","https://www.youtube.com/c/YourQuoteApp/videos","'बड़ी है शिकायत' by Bhavya Soni | Hindi/Urdu Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=16w3fH0oYv4"
"1594627053-3014","https://www.youtube.com/c/YourQuoteApp/videos","'Thanks Dad' by Malvika Hasrajani | English Poetry | YourQuote In-House","https://www.youtube.com/watch?v=nFdESTKSpbU"
"1594627053-3778","https://www.youtube.com/c/YourQuoteApp/videos","'Khwaabon Ki Mallika' & More by Richa Bose | Hindi Poetry | YourQuote - Ahmedabad (Open Mic 1)","https://www.youtube.com/watch?v=QXg87fkPDzg"
"1594627053-4131","https://www.youtube.com/c/YourQuoteApp/videos","'Truth & Justice' by Nitin S. Nadig | English Poetry | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=bl7cZjLWnNU"
"1594627053-4193","https://www.youtube.com/c/YourQuoteApp/videos","'Gaanv' & 'Gham Hai' by Navaldeep Singh | Urdu Poetry & Shayari | YQ - Mumbai (Open Mic 1)","https://www.youtube.com/watch?v=z9ePbqkGkhU"
"1594627053-4110","https://www.youtube.com/c/YourQuoteApp/videos","'Kitna Khayal Rakkha Hai' by Ashish Kumar Sinha | Hindi Shayari | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=sTDx_5MmTlM"
"1594627053-3733","https://www.youtube.com/c/YourQuoteApp/videos","'Woh Naya Naya Hai Par Purana Hai' by Durganshi Jal | Hindi Poetry | YourQuote - Raipur (Open Mic 3)","https://www.youtube.com/watch?v=bSS3_kAo2O0"
"1594627053-3029","https://www.youtube.com/c/YourQuoteApp/videos","World Poetry Day Special - 'Yellow Pages' by Daniel Sukumar | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=TxkpYuUbCsU"
"1594627053-3721","https://www.youtube.com/c/YourQuoteApp/videos","'Madness' by Vridhi Sahu | English Poetry | YourQuote - Kolkata (Open Mic 2)","https://www.youtube.com/watch?v=LoLqamINvtY"
"1594627053-3739","https://www.youtube.com/c/YourQuoteApp/videos","'Why Girls Cry' & 'Mere Pankh' by Sneh Jain | English & Hindi Poetry | YQ - Raipur (Open Mic 3)","https://www.youtube.com/watch?v=woJR84ispec"
"1594627053-3882","https://www.youtube.com/c/YourQuoteApp/videos","'The Volcanic Passion' by Suhas Bhatnagar | English & Hindi Poetry | YQ - Hyderabad (Open Mic 2)","https://www.youtube.com/watch?v=vWKC-pU03K0"
"1594627053-3390","https://www.youtube.com/c/YourQuoteApp/videos","'Yun To Haat Khaali Mere Magar' & More by Pragya Nema | Hindi Poetry | YQ - Noida (Open Mic 1)","https://www.youtube.com/watch?v=FbD4RXvOvoE"
"1594627053-4090","https://www.youtube.com/c/YourQuoteApp/videos","'Chup Chup Ke', 'Sach' & More by Rachna Malhotra | Hindi & English Poetry | YQ - Mumbai (Open Mic 2)","https://www.youtube.com/watch?v=KzHbbeUByk8"
"1594627053-3213","https://www.youtube.com/c/YourQuoteApp/videos","'Awaargi' & 'Tere Jaane Ke Baad' by Amita Agrawal | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=9vDspq3R1Fs"
"1594627053-3047","https://www.youtube.com/c/YourQuoteApp/videos","'Koi Khwaab Jala Hoga' by Ravi 'Chand' Punia | Urdu Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=y3VlaXTWS7k"
"1594627053-3708","https://www.youtube.com/c/YourQuoteApp/videos","'Wish' & 'Ekta Bristir Dine' by Ritam C. | English & Bengali Poetry | YQ - Kolkata (Open Mic 2)","https://www.youtube.com/watch?v=aCHQEJelHwU"
"1594627053-3825","https://www.youtube.com/c/YourQuoteApp/videos","'The Poetry of Homeless Days' by Manu Sharma | English Poetry | YQ - Ashoka University (Open Mic 1)","https://www.youtube.com/watch?v=nL6M6Rzigr0"
"1594627053-3162","https://www.youtube.com/c/YourQuoteApp/videos","'Life In Kota' by Alok Gautam | Stand-Up Comedy | YourQuote - Kota (Open Mic 1)","https://www.youtube.com/watch?v=SagMWkyock4"
"1594627053-3147","https://www.youtube.com/c/YourQuoteApp/videos","'Makaan' by Nitin Verma | Hindi Poetry | YourQuote - Gorakhpur (Open Mic 1)","https://www.youtube.com/watch?v=uwMcu6TwQO8"
"1594627053-3009","https://www.youtube.com/c/YourQuoteApp/videos","'A Relationship Like This' by Meghna Prakash | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=1DHkqn8LWBg"
"1594627053-2946","https://www.youtube.com/c/YourQuoteApp/videos","'To Men I Fell In Love With Last Year' by Hamsini H. | English Poetry | YourQuote Swipe Write #LF18","https://www.youtube.com/watch?v=y5ktAy0nYZ4"
"1594627053-3106","https://www.youtube.com/c/YourQuoteApp/videos","'Main Doob Jaana Chahta Hoon' by Navaldeep Singh | Hindi Poetry | YourQuote Swipe Write","https://www.youtube.com/watch?v=RjBPPshyiy4"
"1594627053-4091","https://www.youtube.com/c/YourQuoteApp/videos","'An Offer Letter From God' by Pritesh Sharma | English Poetry | YQ - Mumbai (Open Mic 2)","https://www.youtube.com/watch?v=KrIYc6h9IrM"
"1594627053-2873","https://www.youtube.com/c/YourQuoteApp/videos","'Ruh Mein Tere' by Iram | Hindi Song | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=vaaFDb2asrk"
"1594627053-3656","https://www.youtube.com/c/YourQuoteApp/videos","'Tohfa', 'Ikraar' & 'Seyahi' by Bikram Bumrah | Punjabi Poetry | YourQuote - Mumbai (Open Mic 4)","https://www.youtube.com/watch?v=3kT-F91c-4E"
"1594627053-2949","https://www.youtube.com/c/YourQuoteApp/videos","Yeh Zindagi & Bulla Ki Jaana Medley by Abhirami Ajai | Hindi & Punjabi Song | YourQuote #VideoQuote","https://www.youtube.com/watch?v=OqEaCDh_5hc"
"1594627053-3411","https://www.youtube.com/c/YourQuoteApp/videos","'Tera Mera' by Piyush Mishra | Hindi Poetry | YourQuote - Patna (Open Mic 1)","https://www.youtube.com/watch?v=8stKbtr9V2E"
"1594627053-3266","https://www.youtube.com/c/YourQuoteApp/videos","'கரிசல் அழகி அவள்' by P. Saravanaprabhu | Tamil Poetry | YourQuote - Solkappiyam","https://www.youtube.com/watch?v=0OaNBIYhRMg"
"1594627053-4072","https://www.youtube.com/c/YourQuoteApp/videos","'A Writer's Enemy' by Mahathi Anand | English Poetry | YQ - Hyderabad (Open Mic 1)","https://www.youtube.com/watch?v=mdb17VbIsjA"
"1594627053-3996","https://www.youtube.com/c/YourQuoteApp/videos","'Kaash Tu Meri Answer Ka Part Hoti' by Sumit R. Das | Hindi Poetry | YQ - Kolkata (Open Mic 1)","https://www.youtube.com/watch?v=YqcWypxm5aM"
"1594627053-4033","https://www.youtube.com/c/YourQuoteApp/videos","'Farmer's Suicide' by N.D. Dhinesh | Tamil Story | YQ - Chennai (Open Mic 1)","https://www.youtube.com/watch?v=y80SSelZYZ0"
"1594627053-4070","https://www.youtube.com/c/YourQuoteApp/videos","'Young Guns' & 'Be A Man' by Nanish Koneti | English Poetry | YQ - Hyderabad (Open Mic 1)","https://www.youtube.com/watch?v=hQjnHtRfDxQ"
"1594627053-3849","https://www.youtube.com/c/YourQuoteApp/videos","'Zindagi Ki Kitab' & More by Aditya Shakalya | Hindi Poetry | YourQuote - Indore (Open Mic 2)","https://www.youtube.com/watch?v=bLiroTXndxI"
"1594627053-3358","https://www.youtube.com/c/YourQuoteApp/videos","'Shiksha' by Garima Om | Hindi Story | YourQuote - Gurugram (Open Mic 1)","https://www.youtube.com/watch?v=CU6LIxnxvak"
"1594627053-3430","https://www.youtube.com/c/YourQuoteApp/videos","'Kabhi Likhne Ko Mann Karta Hai' by Kritika Anand Tiwary | Hindi Poetry | YQ - Patna (Open Mic 1)","https://www.youtube.com/watch?v=cGvAJEpVCHU"
"1594627053-3954","https://www.youtube.com/c/YourQuoteApp/videos","'The Storm' & 'Raaz' by Suchandra Dutta | English & Hindi Poetry | YQ - Bengaluru (Open Mic 2)","https://www.youtube.com/watch?v=9qZd1tKeLs4"
"1594627053-4109","https://www.youtube.com/c/YourQuoteApp/videos","'Long Distance Relationship' by Lekha Papneja | English Poetry | YQ - Bengaluru (Open Mic 1)","https://www.youtube.com/watch?v=w1Tvp9Cepv4"
"1594627053-3072","https://www.youtube.com/c/YourQuoteApp/videos","'Within Your Sweater' by Angshuman Sarma | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=ScawcbjxaPk"
"1594627053-3223","https://www.youtube.com/c/YourQuoteApp/videos","'Hum To Dil Ko Dil Se Hare' by Nehal Bhanushali | Hindi Poetry | YourQuote - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=ik8NH99p2V4"
"1594627053-4165","https://www.youtube.com/c/YourQuoteApp/videos","'Meri Dardnaak Kahaani' & 'Don't Worry' by Deval | Hindi & English Poetry | YQ - Jaipur (Open Mic 1)","https://www.youtube.com/watch?v=j9NLmTLHhjI"
"1594627053-3962","https://www.youtube.com/c/YourQuoteApp/videos","'An Open Letter To Every Girl' by Mariyam & Aratrika | English Poetry | YQ - Bengaluru (Open Mic 2)","https://www.youtube.com/watch?v=0mjWzkEnsRA"
"1594627053-3037","https://www.youtube.com/c/YourQuoteApp/videos","'When Farmers Can’t Be Terrorists' by Daniel Sukumar | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=w0JNdIxtSMU"
"1594627053-3324","https://www.youtube.com/c/YourQuoteApp/videos","'Woh Jo Jheel Si Aankhon Wali' & More by Ejaz Ahmed | Hindi Shayari | YQ - New Delhi (Open Mic 6)","https://www.youtube.com/watch?v=it9oOC0EgdU"
"1594627053-3912","https://www.youtube.com/c/YourQuoteApp/videos","'Lalkaar' & 'M.G. Road' by Shrey Saxena | Hindi & English Poetry | YQ - Jaipur (Open Mic 2)","https://www.youtube.com/watch?v=_nbSGoHfx6Y"
"1594627053-3022","https://www.youtube.com/c/YourQuoteApp/videos","'Insaan Tha Hi Aisa Kaha Jata Hai' by Mohammad Muneem Nazir | Urdu Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=7wRIo9XfUCo"
"1594627053-3860","https://www.youtube.com/c/YourQuoteApp/videos","'Yeh Lucknow Hai Janab' & More by Shubhi Awasthi | Hindi Poetry | YourQuote - Lucknow (Open Mic 2)","https://www.youtube.com/watch?v=Ommk_bb3Wl4"
"1594627053-3520","https://www.youtube.com/c/YourQuoteApp/videos","'Insaan - Roop Ek, Chehre Anek' by Aman Khurana | Hindi Poetry | YourQuote - Indore (Open Mic 3)","https://www.youtube.com/watch?v=Ya_xlKPCJyE"
"1594627053-3859","https://www.youtube.com/c/YourQuoteApp/videos","'Intezaar' & More by Shivansh Singh | English & Hindi Poetry | YourQuote - Lucknow (Open Mic 2)","https://www.youtube.com/watch?v=lZv4xqJKmqc"
"1594627053-4007","https://www.youtube.com/c/YourQuoteApp/videos","'Main Hoon' & 'Shwikarokti' by Abhijit Roy | Hindi & Bengali Poetry | YQ - Kolkata (Open Mic 1)","https://www.youtube.com/watch?v=W6uYnCTExIc"
"1594627053-3277","https://www.youtube.com/c/YourQuoteApp/videos","'கொட்டடா பறை' by Vivek Bharathi | Tamil Poetry | YourQuote - Solkappiyam","https://www.youtube.com/watch?v=jCuoNENXmV8"
"1594627053-3707","https://www.youtube.com/c/YourQuoteApp/videos","'Shadow' by Rishali Sinha | English Poetry | YourQuote - Kolkata (Open Mic 2)","https://www.youtube.com/watch?v=sXNRWYScBb0"
"1594627053-3367","https://www.youtube.com/c/YourQuoteApp/videos","'Paribhasha' by Chinmoy Dey | Hindi Poetry | YourQuote - Elements Of My Home (Rentomojo)","https://www.youtube.com/watch?v=mMFJcW-wLgQ"
"1594627053-3978","https://www.youtube.com/c/YourQuoteApp/videos","'First Kiss' by Sanjay Tiwari | English Poetry | YQ - New Delhi (Open Mic 3)","https://www.youtube.com/watch?v=PS4hL_ITTIs"
"1594627053-4087","https://www.youtube.com/c/YourQuoteApp/videos","'Mumbai Beach' by Viresh Bhatt | English Poetry | YQ - Mumbai (Open Mic 2)","https://www.youtube.com/watch?v=0PG0VkkKcEU"
"1594627053-2993","https://www.youtube.com/c/YourQuoteApp/videos","#AppOpenMic 2 Special - 'Jung (War)' by Arohi Shrivastava | Hindi Poetry | YourQuote #VideoQuote","https://www.youtube.com/watch?v=cCTJ7G9mu28"
"1594627053-4031","https://www.youtube.com/c/YourQuoteApp/videos","'Aftermath of Abortion' by Charanya Vijay | English Poetry | YQ - Chennai (Open Mic 1)","https://www.youtube.com/watch?v=NE_u63sYZp4"
"1594627053-4025","https://www.youtube.com/c/YourQuoteApp/videos","'Dream Away' by Alton Ajay Mathew | English Poetry | YQ - Chennai (Open Mic 1)","https://www.youtube.com/watch?v=Vr9gRDOOb1I"
"1594627053-4210","https://www.youtube.com/c/YourQuoteApp/videos","'Photographs' by Mahima Kohli | English Prose | YQ - New Delhi (Open Mic 1)","https://www.youtube.com/watch?v=7SCfxZYVXAk"
"1594627053-3350","https://www.youtube.com/c/YourQuoteApp/videos","'Kaash Main Bhi' by Rahul Chhabra | Hindi Story | YourQuote - Gurugram (Open Mic 1)","https://www.youtube.com/watch?v=zdQlbm9mmZM"
"1594627053-3193","https://www.youtube.com/c/YourQuoteApp/videos","'Bhagat Singh' & 'Rang Birangi Duniya' by Parulraj Jain | Hindi Poetry | YQ - Mumbai (Open Mic 6)","https://www.youtube.com/watch?v=BQlQUrU9j0Q"
"1594627053-4003","https://www.youtube.com/c/YourQuoteApp/videos","'Where Did You Go' & 'Thunder Ball' by Namrata C. | English Poetry | YQ - Kolkata (Open Mic 1)","https://www.youtube.com/watch?v=FLhFW9_Fne8"
"1594627053-3127","https://www.youtube.com/c/YourQuoteApp/videos","'Thanks For Not Choosing Me' by Sukriti Bhardwaj | English Poetry | YourQuote - Patiala (Open Mic 1)","https://www.youtube.com/watch?v=9R_MFy_l3uk"
"1594627053-2874","https://www.youtube.com/c/YourQuoteApp/videos","'Kaun Chahta Hai' & More by Pratik Raj Mishra | Hindi Poetry | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=s2daNYMS9VA"
"1594627053-3789","https://www.youtube.com/c/YourQuoteApp/videos","'Kya Tumhe Yaad Hai?' by Srishti Srivastava | Hindi Poetry | YourQuote - Ahmedabad (Open Mic 1)","https://www.youtube.com/watch?v=SqCmWDElXF0"
"1594627053-3732","https://www.youtube.com/c/YourQuoteApp/videos","'Maut' & More by Jawed Ahmed Siddiqui | Hindi Shayari & Poetry | YourQuote - Raipur (Open Mic 3)","https://www.youtube.com/watch?v=L4LqjSdVV2s"
"1594627053-3107","https://www.youtube.com/c/YourQuoteApp/videos","'Not An Apologia' by Fatima Aslam Khan | English Poetry | YourQuote Handpicked","https://www.youtube.com/watch?v=Y1ivNqa9p2w"
"1594627053-4163","https://www.youtube.com/c/YourQuoteApp/videos","'Tehelka' & More by Shrey Saxena | English Poetry | YQ - Jaipur (Open Mic 1)","https://www.youtube.com/watch?v=gXYRPNOCYaQ"
"1594627053-2879","https://www.youtube.com/c/YourQuoteApp/videos","'Lekar Shayari Ke Raaste' by Abdul Ali | Urdu Ghazal | YourQuote Language Festival 2018","https://www.youtube.com/watch?v=COmko5CkIik"
"1594627053-3536","https://www.youtube.com/c/YourQuoteApp/videos","'Pageant' by Heema Shirvaikar | English Poetry | YourQuote - Mumbai (Open Mic 5)","https://www.youtube.com/watch?v=kL-Jwu-DjBA"
"1594627053-4207","https://www.youtube.com/c/YourQuoteApp/videos","'Uljhan' & 'Bharpoor Zindagi' by Arun Prakash Singh | Hindi Poetry | YQ - New Delhi (Open Mic 1)","https://www.youtube.com/watch?v=bOOwTx8NaYY"
"1594627053-3744","https://www.youtube.com/c/YourQuoteApp/videos","'Maa' by Saqib Nabi 'JD' | Urdu Story | YourQuote - Srinagar (Open Mic 1)","https://www.youtube.com/watch?v=2R0lNC8kifA"
"1594627053-3772","https://www.youtube.com/c/YourQuoteApp/videos","'One Soul Deep' & 'Baavri' by Vidhi Pandit | English & Hindi Poetry | YQ - Ahmedabad (Open Mic 1)","https://www.youtube.com/watch?v=ihs_NMT-lVA"
"1594627053-3260","https://www.youtube.com/c/YourQuoteApp/videos","'Toot Sa Jata Hoon' by Bhanu Pratap | Hindi Shayari | YourQuote - Srinagar (Open Mic 3)","https://www.youtube.com/watch?v=nqIEC9qEmMQ"
"1594627053-3724","https://www.youtube.com/c/YourQuoteApp/videos","'Wonders Sky, I Will Never Fly' by Srijit Panja | English Song | YourQuote - Kolkata (Open Mic 2)","https://www.youtube.com/watch?v=7yu-a_UdUk8"
